Id;Response_Market_Index;PROD_Formula;PER_sex;PER_Sex_Second_Driver;VEH_Actual_Value;CLA_HISTORY;CLA_HISTORY_1Y;CLA_HISTORY_3Y;CLA_BM_TPL_DECLARED;BEH_Mileage;PER_KIDS_ON_BOARD_ID;VEH_Number_of_doors;VEH_Top_Speed;BEH_Number_Year_Insured;VEH_TransmissionId;PER_Age_Main_Driver;PER_License_Age_Main_Driver;PER_License_Age_Second_Driver;PER_Matrimonial_Status;VEH_Age;VEH_Injection_Mode;VEH_fuel_type;BEH_vehicule_usage;VEH_Drive_type;VEH_Body;VEH_Segment;PER_Parking_Type;CLA_BM;VEH_engine_HP;VEH_pw_proportion;VEH_High_Risk_Vehicle;PER_previous_insurer;PER_Is_second_driver;PER_Age_oldest_child;PER_Second_Driver_Age;PER_Insured_Before;VEH_Weight;GEO_Lat;GEO_Long
1690559;979;BASIC;1;0;2100;1;1;1;-1;13;3;?;160;-1;7;22;3;-1;1;16;389999;1;1;50001;10;30003;2;0;60;45;2;-99;1;-99;-1;4;985;-0.640876374907414;-1.98114659022756
1690560;333.27;BASIC;2;0;22890;1;1;1;1;14;1;5;206;9;7;30;10;-1;2;8;380009;2;1;50001;9;30005;2;9;140;69;2;27;1;5;-1;2;1510;2.75912362509258;-0.464446590227563
1690561;406.5;BASIC;1;0;7500;1;1;1;1;13;3;5;235;10;8;56;37;-1;2;12;389999;1;1;50001;10;30006;2;10;245;105;2;10;1;23;-1;1;1720;1.40912362509258;-1.01444659022756
1690563;764.18;FULL;2;0;21937;1;1;1;-1;13;2;5;200;-1;7;33;15;-1;2;8;389999;2;1;50001;9;30003;2;0;140;67;2;-99;1;5;-1;4;1558;0.264623625092582;1.88925340977244
1690564;529;FULL;1;0;18153;1;1;1;2;13;3;5;210;5;7;33;16;-1;2;8;380002;1;1;50001;10;30005;4;5;147;79;2;5;1;-99;-1;1;1380;-1.47417637490742;0.00225340977243604
1690565;529;FULL;1;0;18153;1;1;1;2;13;3;5;210;5;7;33;16;-1;2;8;380002;1;1;50001;10;30005;4;5;147;79;2;5;1;-99;-1;1;1380;-1.47417637490742;0.00225340977243604
1690566;529;FULL;1;0;18153;1;1;1;2;13;3;5;210;5;7;33;16;-1;2;8;380002;1;1;50001;10;30005;4;5;147;79;2;5;1;-99;-1;1;1380;-1.47417637490742;0.00225340977243604
1690567;544;BASIC;1;0;18153;1;1;1;2;13;3;5;210;5;7;33;16;-1;2;8;380002;1;1;50001;10;30005;4;5;147;79;2;5;1;-99;-1;1;1380;-1.47417637490742;0.00225340977243604
1690568;406.5;FULL;1;0;7500;1;1;1;1;13;3;5;235;10;8;56;37;-1;2;12;389999;1;1;50001;10;30006;2;10;245;105;2;10;1;23;-1;1;1720;1.40912362509258;-1.01444659022756
1690569;329.7;FULL;1;0;17040;1;1;1;1;12;1;5;190;1;7;41;23;-1;2;4;380002;1;1;50001;10;30003;2;1;100;62;2;2;1;3;-1;1;1205;2.70912362509259;-1.98114659022756
1690571;406.5;FULL;1;0;7500;1;1;1;1;13;3;5;235;10;8;56;37;-1;2;12;389999;1;1;50001;10;30006;2;10;245;105;2;10;1;23;-1;1;1720;1.40912362509258;-1.01444659022756
1690572;287;BASIC;1;0;1300;2;2;2;1;12;3;2;105;9;7;38;18;-1;2;15;389999;1;1;50002;10;30001;3;9;24;30;1;16;1;13;-1;1;600;-0.640876374907414;-1.98114659022756
1690573;329.7;FULL;1;0;17040;1;1;1;1;12;1;5;190;1;7;41;23;-1;2;4;380002;1;1;50001;10;30003;2;1;100;62;2;2;1;3;-1;1;1205;2.70912362509259;-1.98114659022756
1690579;518.23;FULL;1;0;15763;1;1;1;1;13;3;3;211;10;7;24;6;-1;1;11;389999;1;1;50001;10;30003;2;6;150;87;2;2;1;-99;-1;1;1275;0.509123625092585;1.98555340977244
1690580;333;BASIC;1;0;4600;1;1;1;7;13;2;4;191;3;8;45;11;-1;1;19;389999;1;1;50001;1;30005;3;3;101;63;2;18;1;-99;-1;1;1185;-0.490876374907415;3.55225340977244
1690581;709;FULL;2;0;17330;1;1;1;-1;12;2;5;190;-1;7;32;2;-1;1;9;380008;2;1;50001;9;30003;1;0;110;58;2;-99;1;-99;-1;4;1412;2.45912362509259;-2.83114659022756
1690582;560;BASIC;1;0;11283;1;1;1;5;12;2;5;163;2;7;34;16;?;?;6;380008;2;1;50001;10;30002;4;2;68;44;2;29;1;2;-1;1;1138;-1.07417637490742;-1.06444659022756
1690583;709;FULL;2;0;17330;1;1;1;-1;12;2;5;190;-1;7;32;2;-1;1;9;380008;2;1;50001;9;30003;1;0;110;58;2;-99;1;-99;-1;4;1412;2.45912362509259;-2.83114659022756
1690585;709;FULL;2;0;17330;1;1;1;-1;12;2;5;190;-1;7;32;2;-1;1;9;380008;2;1;50001;9;30003;1;0;110;58;2;-99;1;-99;-1;4;1412;2.45912362509259;-2.83114659022756
1690587;361.58;FULL;1;0;26030;1;1;1;1;13;2;5;183;10;7;48;26;?;?;6;389999;2;1;50001;10;30003;2;10;105;56;2;12;1;19;-1;1;1395;-0.907576374907414;-2.94774659022756
1690588;361.58;FULL;1;0;26030;1;1;1;1;13;2;5;183;10;7;48;26;?;?;6;389999;2;1;50001;10;30003;2;10;105;56;2;12;1;19;-1;1;1395;-0.907576374907414;-2.94774659022756
1690589;361.58;FULL;1;0;26030;1;1;1;1;13;2;5;183;10;7;48;26;?;?;6;389999;2;1;50001;10;30003;2;10;105;56;2;12;1;19;-1;1;1395;-0.907576374907414;-2.94774659022756
1690590;289;FULL;1;0;26097;2;2;2;1;13;2;5;167;10;7;54;32;-1;2;4;380002;1;1;50001;10;30002;4;10;90;57;2;27;1;24;-1;2;1178;-1.65757637490741;0.902253409772435
1690593;329.7;FULL;1;0;17040;1;1;1;1;12;1;5;190;1;7;41;23;-1;2;4;380002;1;1;50001;10;30003;2;1;100;62;2;2;1;3;-1;1;1205;2.70912362509259;-1.98114659022756
1690594;609;FULL;2;0;25262;1;1;1;7;13;3;3;182;1;7;37;6;-1;1;5;380002;1;1;50001;10;30001;1;1;100;74;2;29;1;-99;-1;2;1005;1.37582362509259;1.36885340977243
1690596;429.58;FULL;1;0;9370;1;1;1;4;14;2;5;180;5;7;37;19;?;?;9;389999;1;1;50001;9;30003;1;5;90;56;2;29;1;1;-1;2;1194;-1.07417637490742;-0.331146590227565
1690598;429.58;BASIC;1;0;9370;1;1;1;4;14;2;5;180;5;7;37;19;?;?;9;389999;1;1;50001;9;30003;1;5;90;56;2;29;1;1;-1;2;1194;-1.07417637490742;-0.331146590227565
1690599;609;FULL;2;0;25262;1;1;1;7;13;3;3;182;1;7;37;6;-1;1;5;380002;1;1;50001;10;30001;1;1;100;74;2;29;1;-99;-1;2;1005;1.37582362509259;1.36885340977243
1690600;458;BASIC;2;0;5100;1;1;1;7;15;3;5;185;8;7;32;9;?;?;12;389999;1;1;50001;10;30003;1;8;105;64;2;18;1;-99;-1;1;1215;-1.07417637490742;0.202253409772435
1690601;458;FULL;2;0;5100;1;1;1;7;15;3;5;185;8;7;32;9;?;?;12;389999;1;1;50001;10;30003;1;8;105;64;2;18;1;-99;-1;1;1215;-1.07417637490742;0.202253409772435
1690602;458;FULL;2;0;5100;1;1;1;7;15;3;5;185;8;7;32;9;?;?;12;389999;1;1;50001;10;30003;1;8;105;64;2;18;1;-99;-1;1;1215;-1.07417637490742;0.202253409772435
1690603;663;BASIC;1;0;1800;1;1;1;-1;13;1;?;200;-1;7;45;9;-1;1;17;389999;1;1;50001;6;30003;3;0;114;81;2;-99;1;5;-1;4;1045;-1.62417637490741;-0.481146590227564
1690605;1317;BASIC;2;0;1400;1;1;1;-1;12;1;3;145;-1;7;21;0;-1;2;18;389999;1;1;50001;10;30002;2;0;53;51;1;-99;1;1;-1;4;765;-1.42417637490742;-0.231146590227564
1690606;1317;BASIC;2;0;1400;1;1;1;-1;12;1;3;145;-1;7;21;0;-1;2;18;389999;1;1;50001;10;30002;2;0;53;51;1;-99;1;1;-1;4;765;-1.42417637490742;-0.231146590227564
1690608;359;BASIC;1;0;700;1;1;1;1;13;2;5;173;10;8;55;39;-1;2;20;380002;1;1;50001;5;30005;1;10;175;73;2;18;1;-99;-1;1;1790;1.40912362509258;-1.01444659022756
1690611;289;FULL;1;0;26097;2;2;2;1;13;2;5;167;10;7;54;32;-1;2;4;380002;1;1;50001;10;30002;4;10;90;57;2;27;1;24;-1;2;1178;-1.65757637490741;0.902253409772435
1690612;289;FULL;1;0;26097;2;2;2;1;13;2;5;167;10;7;54;32;-1;2;4;380002;1;1;50001;10;30002;4;10;90;57;2;27;1;24;-1;2;1178;-1.65757637490741;0.902253409772435
1690614;289;FULL;1;0;26097;2;2;2;1;13;2;5;167;10;7;54;32;-1;2;4;380002;1;1;50001;10;30002;4;10;90;57;2;27;1;24;-1;2;1178;-1.65757637490741;0.902253409772435
1690620;467.87;BASIC;2;0;21735;1;1;1;1;14;3;4;209;10;7;49;30;?;?;8;380009;2;1;50001;1;30005;2;10;140;71;2;15;1;25;-1;2;1454;-1.07417637490742;-1.06444659022756
1690621;319;FULL;2;0;11913;1;1;1;1;13;1;5;180;8;7;39;21;-1;2;11;389999;2;1;50001;9;30003;2;8;90;48;2;10;1;8;-1;1;1375;2.00912362509258;-2.93114659022756
1690623;429;FULL;2;0;21735;1;1;1;1;14;3;4;209;10;7;49;30;?;?;8;380009;2;1;50001;1;30005;2;10;140;71;2;15;1;25;-1;2;1454;-1.07417637490742;-1.06444659022756
1690624;977;FULL;1;0;21146;1;1;1;7;13;3;4;210;1;7;25;6;?;?;8;389999;2;1;50001;1;30003;2;1;136;70;2;29;1;-99;-1;2;1440;-0.790876374907413;-0.197746590227563
1690626;370.37;BASIC;1;0;7300;1;1;1;1;12;3;5;200;10;7;31;13;-1;2;12;389999;2;1;50001;10;30006;2;10;150;64;2;15;1;8;-1;1;1735;-1.90757637490741;0.918853409772435
1690628;412.46;BASIC;1;0;25217;1;1;1;1;12;2;5;242;7;7;33;16;-1;2;10;389999;2;1;50002;9;30006;2;7;218;91;2;32;1;3;-1;1;1760;-1.40757637490741;0.185553409772435
1690629;412.46;FULL;1;0;25217;1;1;1;1;12;2;5;242;7;7;33;16;-1;2;10;389999;2;1;50002;9;30006;2;7;218;91;2;32;1;3;-1;1;1760;-1.40757637490741;0.185553409772435
1690630;412.46;FULL;1;0;25217;1;1;1;1;12;2;5;242;7;7;33;16;-1;2;10;389999;2;1;50002;9;30006;2;7;218;91;2;32;1;3;-1;1;1760;-1.40757637490741;0.185553409772435
1690648;437;BASIC;1;2;18613;1;1;1;1;14;3;5;185;3;7;31;13;?;?;6;380008;2;1;50001;9;30003;3;3;110;54;2;15;2;-99;30;1;1495;-1.04087637490741;-0.431146590227563
1690653;399;FULL;1;2;18613;1;1;1;1;14;3;5;185;3;7;31;13;?;?;6;380008;2;1;50001;9;30003;3;3;110;54;2;15;2;-99;30;1;1495;-1.04087637490741;-0.431146590227563
1690655;399;FULL;1;2;18613;1;1;1;1;14;3;5;185;3;7;31;13;?;?;6;380008;2;1;50001;9;30003;3;3;110;54;2;15;2;-99;30;1;1495;-1.04087637490741;-0.431146590227563
1690656;361.58;FULL;1;0;26030;1;1;1;1;13;2;5;183;10;7;48;26;?;?;6;389999;2;1;50001;10;30003;2;10;105;56;2;12;1;19;-1;1;1395;-0.907576374907414;-2.94774659022756
1690657;334.57;FULL;1;2;25557;2;1;2;2;14;1;5;167;10;7;31;13;13;2;4;380002;1;1;50001;10;30002;3;10;90;57;2;18;2;1;30;2;1178;0.109123625092586;0.402253409772435
1690658;334.57;FULL;1;2;25557;2;1;2;2;14;1;5;167;10;7;31;13;13;2;4;380002;1;1;50001;10;30002;3;10;90;57;2;18;2;1;30;2;1178;0.109123625092586;0.402253409772435
1690661;388;BASIC;1;0;700;1;1;1;1;13;2;5;173;10;8;55;39;-1;2;20;380002;1;1;50001;5;30005;1;10;175;73;2;18;1;-99;-1;1;1790;1.40912362509258;-1.01444659022756
1690669;388;BASIC;2;0;9900;1;1;1;1;13;2;5;184;10;7;33;14;-1;2;13;389999;2;1;50001;9;30005;2;10;100;52;2;15;1;-99;-1;1;1446;-1.45757637490742;-0.347746590227565
1690673;329.7;FULL;1;0;17040;1;1;1;1;12;1;5;190;1;7;41;23;-1;2;4;380002;1;1;50001;10;30003;2;1;100;62;2;2;1;3;-1;1;1205;2.70912362509259;-1.98114659022756
1690674;609;FULL;2;0;25262;1;1;1;7;13;3;3;182;1;7;37;6;-1;1;5;380002;1;1;50001;10;30001;1;1;100;74;2;29;1;-99;-1;2;1005;1.37582362509259;1.36885340977243
1690675;609;FULL;2;0;25262;1;1;1;7;13;3;3;182;1;7;37;6;-1;1;5;380002;1;1;50001;10;30001;1;1;100;74;2;29;1;-99;-1;2;1005;1.37582362509259;1.36885340977243
1690676;789;BASIC;2;0;25262;1;1;1;7;13;3;3;182;1;7;37;6;-1;1;5;380002;1;1;50001;10;30001;1;1;100;74;2;29;1;-99;-1;2;1005;1.37582362509259;1.36885340977243
1690679;460;BASIC;1;2;12584;1;1;1;1;14;1;5;197;8;7;30;13;7;2;11;389999;2;1;50002;9;30005;2;8;116;55;2;15;2;5;29;2;1555;2.60912362509259;-0.347746590227565
1690680;589;BASIC;1;0;1900;1;1;1;-1;12;2;?;166;-1;7;61;23;-1;2;15;389999;1;1;50001;1;30002;2;0;75;56;2;-99;1;-99;-1;4;990;0.0758236250925819;2.88555340977243
1690682;279;FULL;2;0;9900;1;1;1;1;13;2;5;184;10;7;33;14;-1;2;13;389999;2;1;50001;9;30005;2;10;100;52;2;15;1;-99;-1;1;1446;-1.45757637490742;-0.347746590227565
1690686;376.87;FULL;1;0;7838;1;1;1;2;13;3;5;203;1;7;31;14;-1;2;10;389999;1;1;50001;9;30005;2;1;150;75;2;18;1;-99;-1;2;1485;-1.65757637490741;0.902253409772435
1690695;399;FULL;1;2;18613;1;1;1;1;14;3;5;185;3;7;31;13;?;?;6;380008;2;1;50001;9;30003;3;3;110;54;2;15;2;-99;30;1;1495;-1.04087637490741;-0.431146590227563
1690715;334.57;FULL;1;2;25557;2;1;2;2;14;1;5;167;10;7;31;13;13;2;4;380002;1;1;50001;10;30002;3;10;90;57;2;18;2;1;30;2;1178;0.109123625092586;0.402253409772435
1690719;307;BASIC;1;0;36833;1;1;1;3;13;3;5;200;5;7;28;10;-1;1;3;380002;1;1;50001;9;30003;3;5;140;76;2;32;1;-99;-1;1;1373;-0.607576374907417;4.43555340977244
1690722;402.13;BASIC;1;0;15065;1;1;1;1;13;2;5;190;10;7;33;16;-1;1;7;389999;2;1;50001;9;30003;2;10;120;61;2;7;1;-99;-1;1;1450;-1.62417637490741;-0.481146590227564
1690725;472;BASIC;1;0;14000;1;1;1;4;12;3;4;175;3;7;25;6;?;?;6;389999;1;1;50001;1;30003;1;3;95;59;2;18;1;-99;-1;1;1190;-0.974176374907415;-2.73114659022756
1690752;376.87;FULL;1;0;7838;1;1;1;2;13;3;5;203;1;7;31;14;-1;2;10;389999;1;1;50001;9;30005;2;1;150;75;2;18;1;-99;-1;2;1485;-1.65757637490741;0.902253409772435
1690753;999;BASIC;1;0;1800;1;1;1;-1;16;3;?;197;-1;7;23;5;?;?;16;389999;1;1;50001;10;30003;2;0;120;75;2;-99;1;-99;-1;4;1175;-0.807576374907413;-1.71444659022756
1690754;399.58;BASIC;1;0;5600;1;1;1;1;12;3;5;160;10;7;45;20;-1;2;18;389999;2;1;50001;5;30005;3;10;90;38;2;21;1;19;-1;1;1752;0.575823625092582;-0.847746590227565
1690785;319;FULL;1;0;15065;1;1;1;1;13;2;5;190;10;7;33;16;-1;1;7;389999;2;1;50001;9;30003;2;10;120;61;2;7;1;-99;-1;1;1450;-1.62417637490741;-0.481146590227564
1690789;319;FULL;1;0;15065;1;1;1;1;13;2;5;190;10;7;33;16;-1;1;7;389999;2;1;50001;9;30003;2;10;120;61;2;7;1;-99;-1;1;1450;-1.62417637490741;-0.481146590227564
1690791;307;FULL;1;0;36833;1;1;1;3;13;3;5;200;5;7;28;10;-1;1;3;380002;1;1;50001;9;30003;3;5;140;76;2;32;1;-99;-1;1;1373;-0.607576374907417;4.43555340977244
1690792;429;FULL;2;0;21735;1;1;1;1;14;3;4;209;10;7;49;30;?;?;8;380009;2;1;50001;1;30005;2;10;140;71;2;15;1;25;-1;2;1454;-1.07417637490742;-1.06444659022756
1690794;329;FULL;1;0;6000;2;1;1;1;14;1;5;195;10;7;36;18;-1;2;12;389999;2;1;50001;9;30005;2;10;115;59;2;16;1;6;-1;1;1451;0.00912362509258458;0.452253409772435
1690795;903.96;BASIC;1;0;39544;1;1;1;6;13;3;5;220;2;7;29;11;-1;1;5;380008;2;1;50001;9;30005;4;2;170;83;2;5;1;-99;-1;1;1512;-1.71587637490742;0.0605534097724352
1690796;823;BASIC;1;0;3300;1;1;1;7;13;3;?;140;0;7;23;5;?;?;13;389999;1;1;50001;10;30001;2;0;41;38;1;18;1;-99;-1;1;805;-0.774176374907412;-2.09774659022757
1690797;429;FULL;2;0;21735;1;1;1;1;14;3;4;209;10;7;49;30;?;?;8;380009;2;1;50001;1;30005;2;10;140;71;2;15;1;25;-1;2;1454;-1.07417637490742;-1.06444659022756
1690798;259;FULL;1;0;5025;1;1;1;1;12;2;4;195;10;7;54;37;-1;2;14;389999;2;1;50001;1;30005;2;10;115;61;2;27;1;-99;-1;2;1416;0.675823625092583;-2.04774659022756
1690801;399;FULL;1;2;18613;1;1;1;1;14;3;5;185;3;7;31;13;?;?;6;380008;2;1;50001;9;30003;3;3;110;54;2;15;2;-99;30;1;1495;-1.04087637490741;-0.431146590227563
1690814;444;BASIC;1;0;9950;11;1;11;1;14;3;3;185;6;7;33;13;-1;1;8;389999;2;1;50001;10;30003;3;6;105;61;2;27;1;1;-1;2;1265;0.809123625092582;0.685553409772435
1690816;379;FULL;1;2;5625;1;1;1;1;14;3;5;195;10;7;30;10;8;2;14;389999;2;1;50001;10;30005;2;10;115;58;2;27;2;-99;27;1;1472;0.725823625092588;-2.03114659022756
1690817;431;BASIC;1;2;5625;1;1;1;1;14;3;5;195;10;7;30;10;8;2;14;389999;2;1;50001;10;30005;2;10;115;58;2;27;2;-99;27;1;1472;0.725823625092588;-2.03114659022756
1690819;1578;BASIC;1;0;4000;1;1;1;-1;12;2;4;210;-1;7;20;0;-1;1;20;389999;1;1;50001;1;30006;4;0;150;79;2;-99;1;2;-1;4;1400;-1.53557637490741;0.260553409772434
1690820;269;FULL;1;0;7623;1;1;1;1;13;1;5;197;10;7;47;28;-1;2;10;389999;2;1;50001;9;30005;3;10;115;56;2;21;1;8;-1;2;1534;0.742423625092584;-2.13114659022757
1690822;368;BASIC;1;0;6800;1;1;1;1;13;1;5;192;10;7;34;14;-1;2;17;389999;2;1;50001;9;30005;2;10;110;64;2;12;1;8;-1;1;1285;0.509123625092585;1.98555340977244
1690823;359;BASIC;1;0;6800;1;1;1;1;13;1;5;192;10;7;34;14;-1;2;17;389999;2;1;50001;9;30005;2;10;110;64;2;12;1;8;-1;1;1285;0.509123625092585;1.98555340977244
1690824;339.58;BASIC;1;0;4400;1;1;1;1;13;2;5;184;6;7;31;8;-1;2;15;389999;2;1;50001;9;30003;2;6;90;64;2;29;1;-99;-1;1;1032;-1.45757637490742;-0.347746590227565
1690825;329;FULL;1;0;6000;2;1;1;1;14;1;5;195;10;7;36;18;-1;2;12;389999;2;1;50001;9;30005;2;10;115;59;2;16;1;6;-1;1;1451;0.00912362509258458;0.452253409772435
1690827;259;FULL;1;0;5025;1;1;1;1;12;2;4;195;10;7;54;37;-1;2;14;389999;2;1;50001;1;30005;2;10;115;61;2;27;1;-99;-1;2;1416;0.675823625092583;-2.04774659022756
1690831;354.49;BASIC;1;0;5025;1;1;1;1;12;2;4;195;10;7;54;37;-1;2;14;389999;2;1;50001;1;30005;2;10;115;61;2;27;1;-99;-1;2;1416;0.675823625092583;-2.04774659022756
1690837;444;FULL;1;0;9950;11;1;11;1;14;3;3;185;6;7;33;13;-1;1;8;389999;2;1;50001;10;30003;3;6;105;61;2;27;1;1;-1;2;1265;0.809123625092582;0.685553409772435
1690853;479;FULL;1;0;6200;1;1;1;1;13;3;5;185;3;7;23;5;?;?;12;389999;1;1;50001;10;30003;3;3;100;64;2;18;1;-99;-1;1;1167;-0.840076374907419;-3.28914659022756
1690855;285.23;BASIC;1;0;2900;1;1;1;1;12;2;?;145;7;7;31;14;-1;2;13;389999;1;1;50001;10;30002;2;7;53;51;1;27;1;7;-1;1;765;0.859123625092586;2.45225340977244
1690862;419;FULL;1;0;19647;1;1;1;1;14;2;4;185;10;7;59;35;-1;2;4;380002;1;1;50001;1;30002;3;10;98;76;2;16;1;-99;-1;2;956;1.67582362509258;-4.43114659022756
1690874;307;FULL;1;0;36833;1;1;1;3;13;3;5;200;5;7;28;10;-1;1;3;380002;1;1;50001;9;30003;3;5;140;76;2;32;1;-99;-1;1;1373;-0.607576374907417;4.43555340977244
1690876;291;BASIC;2;0;10717;1;1;1;1;12;3;5;170;10;7;35;15;-1;2;10;389999;1;1;50001;10;30002;2;10;83;58;2;2;1;-99;-1;2;1068;1.62582362509259;1.41885340977244
1690877;319;FULL;1;0;6100;2;1;1;1;13;2;5;195;9;7;33;16;-1;2;12;389999;2;1;50001;9;30005;2;9;115;55;2;5;1;4;-1;1;1550;0.00912362509258458;0.452253409772435
1690879;291;FULL;2;0;10717;1;1;1;1;12;3;5;170;10;7;35;15;-1;2;10;389999;1;1;50001;10;30002;2;10;83;58;2;2;1;-99;-1;2;1068;1.62582362509259;1.41885340977244
1690880;392.02;BASIC;1;0;8860;1;1;1;1;14;3;5;195;1;7;36;18;-1;1;11;389999;2;1;50001;9;30005;2;1;120;58;2;2;1;-99;-1;2;1538;0.609123625092586;-2.11444659022757
1690881;609;FULL;1;2;10433;2;2;2;1;14;3;5;178;3;7;34;7;13;2;8;389999;1;1;50001;10;30003;3;3;105;66;2;16;2;-99;32;1;1181;-0.0908763749074168;-1.19774659022756
1690883;689;FULL;1;0;39544;1;1;1;6;13;3;5;220;2;7;29;11;-1;1;5;380008;2;1;50001;9;30005;4;2;170;83;2;5;1;-99;-1;1;1512;-1.71587637490742;0.0605534097724352
1690885;689;FULL;1;0;39544;1;1;1;6;13;3;5;220;2;7;29;11;-1;1;5;380008;2;1;50001;9;30005;4;2;170;83;2;5;1;-99;-1;1;1512;-1.71587637490742;0.0605534097724352
1690888;1649;BASIC;2;0;8300;1;1;1;10;13;3;4;225;1;8;23;4;-1;1;17;389999;1;1;50002;1;30007;2;1;193;81;2;18;1;-99;-1;1;1755;0.00912362509258458;0.452253409772435
1690889;319;FULL;1;0;6100;2;1;1;1;13;2;5;195;9;7;33;16;-1;2;12;389999;2;1;50001;9;30005;2;9;115;55;2;5;1;4;-1;1;1550;0.00912362509258458;0.452253409772435
1690890;439;FULL;1;0;14000;1;1;1;4;12;3;4;175;3;7;25;6;?;?;6;389999;1;1;50001;1;30003;1;3;95;59;2;18;1;-99;-1;1;1190;-0.974176374907415;-2.73114659022756
1690892;439;FULL;1;0;14000;1;1;1;4;12;3;4;175;3;7;25;6;?;?;6;389999;1;1;50001;1;30003;1;3;95;59;2;18;1;-99;-1;1;1190;-0.974176374907415;-2.73114659022756
1690897;439;FULL;1;0;14000;1;1;1;4;12;3;4;175;3;7;25;6;?;?;6;389999;1;1;50001;1;30003;1;3;95;59;2;18;1;-99;-1;1;1190;-0.974176374907415;-2.73114659022756
1690898;409;FULL;1;2;10900;1;1;1;1;14;1;4;208;10;7;40;22;14;2;12;389999;2;1;50001;1;30005;3;10;130;69;2;27;2;14;36;1;1398;0.225823625092588;-1.49774659022756
1690902;409;FULL;1;2;10900;1;1;1;1;14;1;4;208;10;7;40;22;14;2;12;389999;2;1;50001;1;30005;3;10;130;69;2;27;2;14;36;1;1398;0.225823625092588;-1.49774659022756
1690905;1528;BASIC;1;0;11450;2;2;2;5;13;3;2;236;2;7;23;3;-1;1;15;389999;1;1;50002;6;30005;3;2;193;102;2;18;1;-99;-1;1;1395;0.509123625092585;-1.91444659022756
1690906;273;BASIC;1;0;2400;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;2.42582362509258;0.368853409772434
1690907;273;BASIC;1;0;2400;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;?;2.42582362509258;0.368853409772434
1690908;439.19;BASIC;2;0;5800;1;1;1;1;12;3;5;163;2;7;28;10;-1;1;12;389999;2;1;50001;10;30002;3;2;65;46;2;16;1;-99;-1;1;1055;2.63882362509258;0.805553409772436
1690909;439.19;FULL;2;0;5800;1;1;1;1;12;3;5;163;2;7;28;10;-1;1;12;389999;2;1;50001;10;30002;3;2;65;46;2;16;1;-99;-1;1;1055;2.63882362509258;0.805553409772436
1690910;439.19;FULL;2;0;5800;1;1;1;1;12;3;5;163;2;7;28;10;-1;1;12;389999;2;1;50001;10;30002;3;2;65;46;2;16;1;-99;-1;1;1055;2.63882362509258;0.805553409772436
1690913;419;FULL;1;0;19647;1;1;1;1;14;2;4;185;10;7;59;35;-1;2;4;380002;1;1;50001;1;30002;3;10;98;76;2;16;1;-99;-1;2;956;1.67582362509258;-4.43114659022756
1690936;609;FULL;1;2;10433;2;2;2;1;14;3;5;178;3;7;34;7;13;2;8;389999;1;1;50001;10;30003;3;3;105;66;2;16;2;-99;32;1;1181;-0.0908763749074168;-1.19774659022756
1690939;392.02;BASIC;1;0;8860;1;1;1;1;14;3;5;195;1;7;36;18;-1;1;11;389999;2;1;50001;9;30005;2;1;120;58;2;2;1;-99;-1;2;1538;0.442423625092587;-0.431146590227563
1690942;392.02;FULL;1;0;8860;1;1;1;1;14;3;5;195;1;7;36;18;-1;1;11;389999;2;1;50001;9;30005;2;1;120;58;2;2;1;-99;-1;2;1538;0.442423625092587;-0.431146590227563
1690943;313.17;BASIC;1;1;32208;1;1;1;1;13;2;5;207;10;7;59;41;15;2;4;380009;2;1;50001;9;30003;2;10;140;73;2;6;2;-99;32;1;1425;-1.40757637490741;0.185553409772435
1690945;285.23;FULL;1;0;2900;1;1;1;1;12;2;?;145;7;7;31;14;-1;2;13;389999;1;1;50001;10;30002;2;7;53;51;1;27;1;7;-1;1;765;0.859123625092586;2.45225340977244
1690947;297;BASIC;1;0;28842;11;1;1;1;13;1;5;182;8;7;34;16;-1;2;5;380002;1;1;50001;9;30003;2;8;115;56;2;32;1;4;-1;2;1525;-1.44087637490742;-0.0477465902275647
1690948;297;FULL;1;0;28842;11;1;1;1;13;1;5;182;8;7;34;16;-1;2;5;380002;1;1;50001;9;30003;2;8;115;56;2;32;1;4;-1;2;1525;-1.44087637490742;-0.0477465902275647
1690949;304.7;BASIC;1;2;3100;1;1;1;1;13;3;?;150;7;7;33;6;6;1;15;389999;1;1;50001;10;30002;3;6;55;44;1;16;2;-99;25;2;930;-1.60757637490742;-0.0311465902275643
1690950;304.7;BASIC;1;2;3100;1;1;1;1;13;3;?;150;7;7;33;6;6;1;15;389999;1;1;50001;10;30002;3;6;55;44;1;16;2;-99;25;2;930;-1.60757637490742;-0.0311465902275643
1690961;288;BASIC;2;0;14609;1;1;1;1;13;1;5;175;8;7;35;16;?;?;8;380002;1;1;50001;10;30002;2;8;87;78;2;16;1;4;-1;1;830;-0.890876374907414;-2.51444659022756
1690963;301.5;BASIC;1;0;49550;1;1;1;1;14;3;5;195;10;7;59;42;-1;2;0;380001;1;1;50001;10;30003;2;10;135;83;2;18;1;-99;-1;2;1193;1.39242362509258;4.13555340977243
